구분,화장실명,소재지도로명주소,소재지지번주소,전화번호,개방시간상세
공중화장실,간송옛집 화장실,"서울특별시 도봉구 시루봉로 149-18, 전형필 가옥 (방학동)",서울특별시 도봉구 방학동 430 전형필 가옥,02-954-5757,09:00-18:00
공중화장실,밤골어린이공원,서울특별시 도봉구 해등로4길 38 (창동),서울특별시 도봉구 창동 368,02-2091-3756,사이
공중화장실,무수골마을입구,"서울특별시 도봉구 도봉로169길 302, 성신여자대학교교육관 (도봉동)",서울특별시 도봉구 도봉동 472-3 성신여자대학교교육관,02-2091-3764,상시
공중화장실,둘리쌍문공원 유아숲체험장,서울특별시 도봉구 시루봉로2길 84-8 (쌍문동),서울특별시 도봉구 쌍문동 산 83-33,02-2091-3757,상시
공중화장실,둘리쌍문공원 세심천,"서울특별시 도봉구 시루봉로 65-59, 세심천노인정 (방학동)",서울특별시 도봉구 방학동 산 90-14 세심천노인정,02-2091-3757,상시
공중화장실,발바닥공원,서울특별시 도봉구 시루봉로6길 33 (방학동),서울특별시 도봉구 방학동 270-1,02-2091-3773,상시
공중화장실,월천근린공원,서울특별시 도봉구 노해로70길 38 (창동),서울특별시 도봉구 창동 27-1,02-2091-3757,상시
공중화장실,초안산축구장,"서울특별시 도봉구 해등로3길 48-11, 초안산근린공원관리사무소 (창동)",서울특별시 도봉구 창동 산 24 초안산근린공원관리사무소,02-2091-3757,상시
공중화장실,초안산유아숲체험장,"서울특별시 도봉구 해등로3길 48-11, 초안산근린공원관리사무소 (창동)",서울특별시 도봉구 창동 산 24 초안산근린공원관리사무소,02-2091-3757,상시
공중화장실,초안산세대공감공원,서울특별시 도봉구 덕릉로 334-19 (창동),서울특별시 도봉구 창동 산 183,02-2091-3757,상시
공중화장실,초안산붕붕도서관,서울특별시 도봉구 덕릉로 354-9 (창동),서울특별시 도봉구 창동 428,02-2091-3757,상시
공중화장실,대창어린이공원,서울특별시 도봉구 덕릉로 408 (창동),서울특별시 도봉구 창동 38-3,02-2091-3756,상시
공중화장실,뱃골어린이공원,"서울특별시 도봉구 해등로 24, 서울가든아파트 (창동)",서울특별시 도봉구 창동 366-2 서울가든아파트,02-2091-3756,상시
공중화장실,서울창포원(관리소2층),"서울특별시 도봉구 마들로 916, 방문자센터 (도봉동)",서울특별시 도봉구 도봉동 4-1 방문자센터,02-954-0031,상시
공중화장실,서울창포원(관리소1층),"서울특별시 도봉구 마들로 916, 방문자센터 (도봉동)",서울특별시 도봉구 도봉동 4-1 방문자센터,02-954-0031,상시
공중화장실,도봉산역광역환승센터 B2층,"서울특별시 도봉구 도봉로 955, 도봉산역 광역환승센타 (도봉동)",서울특별시 도봉구 도봉동 288-19 도봉산역 광역환승센타,02-2290-6397,상시
공중화장실,도봉산역광역환승센터1층,"서울특별시 도봉구 도봉로 955, 도봉산역 광역환승센타 (도봉동)",서울특별시 도봉구 도봉동 288-19 도봉산역 광역환승센타,02-2290-6397,상시
공중화장실,장애인콜택시 관리팀,"서울특별시 도봉구 마들로11길 74, 플랫폼 창동 61 (창동)",서울특별시 도봉구 창동 1-29 플랫폼 창동 61,02-2290-6092,상시
공중화장실,다락원체육공원,서울특별시 도봉구 마들로 932,서울특별시 도봉구 도봉동 8,02-2091-3753,상시
공중화장실,월천근린공원,서울특별시 도봉구 노해로70길 86,서울특별시 도봉구 창동 28,02-2091-3756,상시
공중화장실,뱃골어린이공원,서울특별시 도봉구 해등로 32-18,서울특별시 도봉구 창동 367,02-2091-3756,상시
공중화장실,밤골어린이공원,서울특별시 도봉구 해등로4길 38,서울특별시 도봉구 창동 368,02-2091-3756,상시
공중화장실,발바닥공원,서울특별시 도봉구 시루봉로6길 33,서울특별시 도봉구 방학동 270-1,02-2091-3772,상시
공중화장실,무수골마을입구,서울특별시 도봉구 도봉로169길 302,서울특별시 도봉구 도봉동 472-3,02-2091-3766,상시
공중화장실,신방학초교 뒤,서울특별시 도봉구 해등로32가길 104,서울특별시 도봉구 방학동 553-4,02-2091-3766,상시
공중화장실,장수배드민턴장,서울특별시 도봉구 시루봉로15길 106,서울특별시 도봉구 방학동 414-3,02-2091-3766,상시
개방화장실,인왕어르신복지센터,서울특별시 서대문구 통일로26길 12-5,서울특별시 서대문구 홍제동 23-21,02-733-9225,09:00~18:00
개방화장실,연희노인여가복지시설,서울특별시 서대문구 홍제천로2길 111,서울특별시 서대문구 연희동 519-127,02-3143-7778,09:00~18:00
개방화장실,북가좌2동노인복지센터,서울특별시 서대문구 증가로20길 43,서울특별시 서대문구 북가좌2동 5-106,02-376-5040,09:00~18:00
개방화장실,서대문노인종합복지관,서울특별시 서대문구 독립문로8길 57,서울특별시 서대문구 천연동 117-3,02-363-9988,09:00~18:00
개방화장실,서울시 아리수본부,"서울특별시 서대문구 서소문로 51, 1층 (합동)",서울특별시 서대문구 합동 27-1,02-3146-1135,평일 09:00~18:00
개방화장실,서대문세무서,"서울특별시 서대문구 세무서길 11, 서대문세무서 (홍제동)",서울특별시 서대문구 홍제동 251 서대문세무서,02-2287-4245,09:00~18:00
개방화장실,북가좌1동 주민센터,"서울특별시 서대문구 수색로 100-55, 북가좌1동주민센터 (북가좌동)",서울특별시 서대문구 북가좌동 477 북가좌1동주민센터,02-330-8557,평일 09:00~18:00
개방화장실,북가좌2동 주민센터,"서울특별시 서대문구 응암로1길 10, 북가좌제2동주민센터 (북가좌동)",서울특별시 서대문구 북가좌동 324-13 북가좌제2동주민센터,02-330-8173,평일 09:00-18:00
개방화장실,연희동 주민센터,"서울특별시 서대문구 연희로 189, 연희동주민센터 (연희동)",서울특별시 서대문구 연희동 77-9 연희동주민센터,02-330-8249,평일 09:00~18:00
개방화장실,해오름휘트니스센터,"서울특별시 성북구 성북로4길 52(돈암동, 한신한진아파트)",서울특별시 성북구 돈암동 609-1 한신한진아파트,02-2241-0671,06:00~22:00
개방화장실,종암박스파크,"서울특별시 성북구 화랑로 6, 종암박스파크 (종암동)",서울특별시 성북구 종암동 3-1288,02-2241-0876,24시간
개방화장실,성북길빛도서관,서울특별시 성북구 숭인로8길 52 (길음동),서울특별시 성북구 길음동 1288-12,02-6949-0031,(평일)09:00~21:00(주말)09:00~18:00 (매주 월 휴관)
개방화장실,육아종합지원센터(보문),서울특별시 성북구 지봉로24길 26(보문동5가),서울특별시 성북구 보문동5가 35,02-6959-8256,09:00~18:00
개방화장실,북악골프연습장,서울특별시 성북구 북악산로 537-14(정릉동),서울특별시 성북구 정릉동 산 87-374,02-919-4040,05:00~23:50
개방화장실,종암동새날도서관,"서울특별시 성북구 종암로 98-8, 종암동주민센터 (종암동)",서울특별시 성북구 종암동 16-8 종암동주민센터,02-6925-6920,09:00~18:00
개방화장실,월곡종합사회복지관,"서울특별시 성북구 오패산로16길 23, 월곡종합사회복지관 (하월곡동)",서울특별시 성북구 하월곡동 222-5 월곡종합사회복지관,02-911-5511,09:00~18:00
개방화장실,시청역(1) 화장실,서울특별시 중구 세종대로 지하 101,정동 5-5,02-6110-1321,05:00~24:00
개방화장실,시청역(2)(지하1층) 화장실,서울특별시 중구 서소문로 127,서소문동 90-1,02-6110-2011,05:00~24:00
개방화장실,시청역(2)(지하2층) 화장실,서울특별시 중구 서소문로 127,서소문동 90-1,02-6110-2011,05:00~24:00
개방화장실,을지로입구역(2) 화장실,서울특별시 중구 을지로 지하 42,을지로1가 100-1,02-6110-2021,05:00~24:00
개방화장실,을지로3가역(2) 화장실,서울특별시 중구 을지로 지하 106,을지로3가 347-3,02-6110-2031,05:00~24:00
개방화장실,을지로4가역(2) 화장실,서울특별시 중구 을지로 지하 178,을지로4가 267-1,02-6110-2041,05:00~24:00
개방화장실,동대문역사문화공원역(2) 화장실,서울특별시 중구 을지로 지하 279,을지로7가 112-3,02-6110-2051,05:00~24:00
개방화장실,신당역(2) 화장실,서울특별시 중구 퇴계로 지하 431-1,신당동 99,02-6110-2061,05:00~24:00
개방화장실,을지로3가역(3) 화장실,서울특별시 중구 을지로 지하 129,을지로3가 282-8,02-6110-3301,05:00~24:00
개방화장실,태평로파출소,서울특별시 중구 다동길 11,다동 46,02-2096-8471,정시
개방화장실,서소문파출소,서울특별시 중구 서소문로 131-1,서소문동 24,02-2096-8477,정시
개방화장실,서울역파출소,서울특별시 중구 통일로 15,봉래동2가 122-17,02-2096-8472,정시
개방화장실,회현파출소,서울특별시 중구 퇴계로6길 3-15,회현동1가 194-15,02-2096-8476,정시
개방화장실,남대문파출소,서울특별시 중구 남대문시장4길 28-16,남창동 51-1,02-2096-8474,정시
개방화장실,중림파출소,서울특별시 중구 중림로 36,중림동 203,02-2096-8475,정시
개방화장실,명동파출소,서울특별시 중구 명동길 30,명동2가 50-13,02-2096-8473,정시
개방화장실,서울중부경찰서 본관,서울특별시 중구 수표로 27,저동2가 62-1,02-3396-9183,정시
개방화장실,서울중부경찰서 민원실,서울특별시 중구 수표로 27,저동2가 62-1,02-2273-4400,정시
개방화장실,을지지구대,서울특별시 중구 을지로 234,을지로5가 72-1,02-2279-1908,정시
개방화장실,광희지구대,서울특별시 중구 퇴계로 375-1,신당동 250-10,02-2233-1444,정시
개방화장실,약수지구대,서울특별시 중구 동호로5길 15,약수동 844-3,02-2234-8112,정시
개방화장실,신당파출소,서울특별시 중구 다산로 248,신당동 100-1,02-2252-0435,정시
개방화장실,장충파출소,서울특별시 중구 동호로 261,장충동2가 197-34,02-2274-9003,정시
개방화장실,충무파출소,서울특별시 중구 퇴계로 178,필동1가 20-5,02-2278-7710,정시
개방화장실,을지로3가파출소,서울특별시 중구 충무로 56-1,을지로3가 291-50,02-2266-2404,정시
개방화장실,홍은2동 주민센터,"서울특별시 서대문구 모래내로 334, 홍은2동주민센터 (홍은동)",서울특별시 서대문구 홍은동 273-10 홍은2동주민센터,02-330-5808,평일 09:00-20:00
개방화장실,북아현동 주민센터,"서울특별시 서대문구 북아현로 24, 북아현동주민센터 (북아현동)",서울특별시 서대문구 북아현동 129-37 북아현동주민센터,02-330-8105,평일 09:00~18:00
개방화장실,함흥냉면입구(SM켐),"서울특별시 서대문구 응암로 94, 2층 (북가좌동)",서울특별시 서대문구 북가좌동 293-4,02-330-1592,11:00~21:00
개방화장실,대우약국 옆 층간화장실,"서울특별시 서대문구 인왕시장길 18, 인왕시장 (홍제동)",서울특별시 서대문구 홍제동 298-7 인왕시장,02-330-1592,09:00~23:00
개방화장실,쓰리알유씨티,"서울특별시 서대문구 신촌로 1, 쓰리알유씨티아파트 (창천동)",서울특별시 서대문구 창천동 510-2 쓰리알유씨티아파트,02-330-1592,04:00~23:00
개방화장실,신촌e편한세상 4단지,"서울특별시 서대문구 신촌로35길 10 (북아현동, 이편한세상신촌)",서울특별시 서대문구 북아현동 1015 이편한세상신촌,02-330-1592,08:00~23:00
개방화장실,홍제2동 주민센터,"서울특별시 서대문구 통일로34길 27, 홍제제2동주민센터 (홍제동)",서울특별시 서대문구 홍제동 459-4 홍제제2동주민센터,02-330-8443,평일 09:00~18:00
개방화장실,서부수도사업소(2층),"서울특별시 서대문구 통일로26길 41, 서부수도사업소 2층 (홍제동)",서울특별시 서대문구 홍제동 38-69 서부수도사업소,02-3146-3519,09:00~18:00
개방화장실,성북종합레포츠타운,"서울특별시 성북구 한천로58길 307, 성북종합레포츠타운 (석관동)",서울특별시 성북구 석관동 382 성북종합레포츠타운,02-2241-0585,06:00~22:00
개방화장실,서울태평로우체국,서울특별시 중구 칠패로 42,봉래동1가 5-37,02-3783-7007,09:00~18:00
공중화장실,청구,서울특별시 서대문구 통일로20길 45-10,홍제동 40-29 후편,02-330-1708,24시간
공중화장실,무궁화동산,서울 서대문구 통일로34길 72-28,통일로34길 72-28(청련사 가기 초입 좌측),02-330-1708,24시간
공중화장실,쌈지마당,서울 서대문구 문화촌2길 26,홍제동 10-9 후편 공원내 화장실,02-330-1708,24시간
공중화장실,홍제근린공원,서울 서대문구 세검정로134,홍제동 454 유원하나아파트 105동 뒤 놀이터 옆 화장실,02-330-1708,24시간
공중화장실,궁동근린공원,서울 서대문구 홍제천로 54-150,연희동 537-35(성결교회  동남쪽으로 오르막길),02-330-1708,24시간
공중화장실,백련배수지,서울 서대문구 백련사길 99,홍은동 산 26-170,02-330-1708,24시간
공중화장실,정원단지,서울 서대문구 연희로39나길 29,홍은동 265-147에서 북측으로 도보3분,02-330-1708,24시간
공중화장실,자연체험학습장,서울 서대문구 연희로41가길 29-32,홍은동 198-8에서 남측으로 도보 5분,02-330-1708,24시간
공중화장실,논골지구,-,홍은동 산 11-279(성시경 숲 앞),02-330-1708,24시간
공중화장실,고은산놀이터,-,홍제동 312-185 서대문 새마을회관 동측,02-330-1708,24시간
공중화장실,복주물약수터,서울 서대문구 북아현로 134-7,북아현동 1-818 뒤 동측 방향 골목길,02-330-1708,24시간
